STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,FREQ,,MEASURE,,AGE,,SEX,,UNIT_MEASURE,,METHODOLOGY,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,DECIMALS,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ROU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2009,,107.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ROU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2010,,119.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ROU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2011,,120.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ROU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2012,,117.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ROU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2013,,117.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ROU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2014,,121,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ROU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2015,,124.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ROU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2016,,126.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ROU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2017,,127.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ROU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2018,,126.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ROU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2019,,128.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ROU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2020,,134.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,ROU,,A,,FTS,,_T,,_T,,G_PS_D,,_Z,,2021,,134.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1961,,3231,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1962,,3196,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1963,,3225,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1964,,3208,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1965,,3240,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1966,,3243,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1967,,3224,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1968,,3223,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1969,,3239,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1970,,3279,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1971,,3245,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1972,,3170,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1973,,3237,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1974,,3119,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1975,,3126,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1976,,3169,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1977,,3160,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1978,,3095,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1979,,3164,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1980,,3116,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1981,,3091,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1982,,3120,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1983,,3114,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1984,,3129,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1985,,3192,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1986,,3212,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1987,,3227,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1988,,3248,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1989,,3217,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1990,,3241,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1991,,3208,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1992,,3271,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1993,,3218,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1994,,3235,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1995,,3185,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1996,,3268,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1997,,3328,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1998,,3352,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,1999,,3400,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2000,,3362,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2001,,3400,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2002,,3416,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2003,,3400,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2004,,3445,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2005,,3438,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2006,,3438,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2007,,3417,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2008,,3422,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2009,,3412,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2010,,3320,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2011,,3336,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2012,,3314,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2013,,3337,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2014,,3356,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2015,,3374,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2016,,3359,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2017,,3387,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2018,,3344,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2019,,3379,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2020,,3374,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GBR,,A,,CLS,,_T,,_T,,KCAL_PS_D,,_Z,,2021,,3362,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1961,,56.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1962,,54.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1963,,54.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1964,,56.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1965,,56.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1966,,55.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1967,,53.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1968,,54.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1969,,54.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1970,,55.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1971,,55.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1972,,56.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1973,,56.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1974,,55.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1975,,53.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1976,,57.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1977,,56,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1978,,55.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1979,,53.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1980,,55.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1981,,54.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1982,,53.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1983,,49.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1984,,51.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1985,,52.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1986,,50.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1987,,48.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1988,,48.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1989,,50,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1990,,49.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1991,,48.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1992,,50.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1993,,45.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1994,,44.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1995,,48.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1996,,45.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1997,,49,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1998,,48.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,1999,,43.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2000,,45,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2001,,45.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2002,,45.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2003,,46.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2004,,46.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2005,,46.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2006,,46.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2007,,47.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2008,,47,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2009,,45.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2010,,131.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2011,,130.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2012,,130.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2013,,130.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,AUS,,A,,SGS,,_T,,_T,,KG_PS_Y,,_Z,,2014,,115,,A,,0,,,
